"NPI","Provider Other Organization Name","Provider Other Organization Name Type Code","Created Date"
"1992954093","Urgent Care &Primary Care","3","06/04/2026"
"1023852506","Casa De Respiro","3","06/04/2026"
"1033125786","WALGREENS #00887","3","04/24/2008"
"1033125786","WALGREENS #00887","3","09/19/2018"
"1053326322","WALGREENS #00625","3","04/23/2008"
"1053326322","WALGREENS #00625","3","09/19/2018"
"1063659530","Bolivar Orthopedics","3","02/04/2009"
"1104974310","Northwest Surgery Center","5","03/17/2010"
"1104974310","Northwest Surgery Center","5","10/23/2019"
"1144235417","WALGREENS #324","3","05/06/2013"
"1144235417","WALGREENS #324","3","09/19/2018"
"1215813399","Apex Surgical Center","3","04/30/2026"
"1215813399","Coolidge Royal Oak, LLC","4","04/30/2026"
"1225117864","M & T Adult Day Health Care Center","3","06/04/2026"
"1316388416","Bolivar Urology Clinic","3","07/17/2013"
"1346255619","WALGREENS #00840","3","04/24/2008"
"1346255619","WALGREENS #00840","3","09/19/2018"
"1376787556","Universal Health Care Center","3","05/01/2009"
"1386076800","Bolivar ENT","3","08/07/2013"
"1477217669","Avina Living on Division","3","02/09/2026"
"1477217669","Avina on Division","3","02/09/2026"
"1477217669","Majestic Manor","5","02/09/2026"
"1477217669","Majestic Manor","5","08/19/2025"
"1588491823","MSU - Meridian Mental and Behavioral Health Clinic","3","12/05/2025"
"1821003195","WALGREENS #00101","3","04/22/2008"
"1821003195","WALGREENS #00101","3","09/19/2018"
"1821112954","Daly City Youth Health Center","5","03/16/2007"
"1821112954","Daly City Youth Health Center","5","06/11/2018"
"1851331201","Advanced Rehabilitation","3","12/05/2023"
"1851331201","Mid Florida Physical Therapy","3","06/02/2026"
"1851888127","Montgomery Medical Equipment Company","3","04/12/2018"
"1851888127","Montgomery Medical Equipment Company","3","04/21/2018"
"1891628350","A Taylored Collaboration","3","06/04/2026"
"1942133418","Eastside Eye Associates","3","06/04/2026"
"1942133418","J Shulman M.D. P.C.","4","06/04/2026"
"1962417238","WALGREENS #00689","3","04/23/2008"
"1962417238","WALGREENS #00689","3","09/19/2018"
"1972016533","Avina of Fond du Lac","3","08/19/2025"
"1013922301","WALGREENS #01179","3","04/24/2008"
"1013922301","WALGREENS #01179","3","09/20/2018"
"1033124136","WALGREENS #02156","3","04/18/2008"
"1033124136","WALGREENS #02156","3","09/20/2018"
"1033124300","WALGREENS #03030","3","04/25/2008"
"1033124300","WALGREENS #03030","3","09/27/2018"
"1033124318","WALGREENS #03158","3","04/24/2008"
"1033124318","WALGREENS #03158","3","09/27/2018"
"1043225329","WALGREENS #03297","3","04/24/2008"
"1043225329","WALGREENS #03297","3","09/27/2018"
"1043225378","WALGREENS #02150","3","04/23/2008"
"1043225378","WALGREENS #02150","3","09/20/2018"
"1043226608","WALGREENS #02660","3","04/22/2008"
"1043226608","WALGREENS #02660","3","09/24/2018"
"1053326330","WALGREENS #03296","3","04/24/2008"
"1053326330","WALGREENS #03296","3","09/27/2018"
"1063427359","WALGREENS #02740","3","04/24/2008"
"1063427359","WALGREENS #02740","3","09/24/2018"
"1073528089","WALGREENS #02155","3","04/23/2008"
"1073528089","WALGREENS #02155","3","09/20/2018"
"1073528352","WALGREENS #02957","3","04/22/2008"
"1073528352","WALGREENS #02957","3","09/27/2018"
"1083629356","WALGREENS #02384","3","04/24/2008"
"1083629356","WALGREENS #02384","3","09/24/2018"
"1114033412","WALGREENS #01816","3","04/28/2008"
"1114033412","WALGREENS #01816","3","09/20/2018"
"1114850518","Seniors Helping Seniors Sun City","3","06/04/2026"
"1114932498","WALGREENS #02366","3","04/22/2008"
"1114932498","WALGREENS #02366","3","09/24/2018"
"1124033220","WALGREENS #01109","3","04/24/2008"
"1124033220","WALGREENS #01109","3","09/19/2018"
"1124904974","The Surgical Institute of Los Angeles","3","06/04/2026"
"1134134463","WALGREENS #02126","3","04/24/2008"
"1134134463","WALGREENS #02126","3","09/20/2018"
"1144235151","WALGREENS #02623","3","04/22/2008"
"1144235151","WALGREENS #02623","3","09/24/2018"
"1144235425","WALGREENS #02644","3","04/25/2008"
"1144235425","WALGREENS #02644","3","09/24/2018"
"1154338150","WALGREENS #02622","3","04/25/2008"
"1154338150","WALGREENS #02622","3","09/24/2018"
"1164437448","WALGREENS #02606","3","04/24/2008"
"1164437448","WALGREENS #02606","3","09/24/2018"
"1205489689","Rosedale Family Medical","3","07/24/2019"
"1205841533","WALGREENS #03445","3","04/24/2008"
"1205841533","WALGREENS #03445","3","09/27/2018"
"1215942313","WALGREENS #02712","3","04/23/2008"
"1215942313","WALGREENS #02712","3","09/24/2018"
"1225043508","WALGREENS #03084","3","04/22/2008"
"1225043508","WALGREENS #03084","3","09/27/2018"
"1245247246","WALGREENS #01995","3","04/23/2008"
"1245247246","WALGREENS #01995","3","09/20/2018"
"1255346524","WALGREENS #02434","3","04/25/2008"
"1255346524","WALGREENS #02434","3","09/24/2018"
"1255346532","WALGREENS #02739","3","04/24/2008"
"1255346532","WALGREENS #02739","3","09/24/2018"
"1285640987","WALGREENS #02088","3","04/24/2008"
"1285640987","WALGREENS #02088","3","09/20/2018"
"1295740561","WALGREEN S #03164","3","04/25/2008"
"1295740561","WALGREEN S #03164","3","09/27/2018"
"1316952690","WALGREENS #03754","3","04/24/2008"
"1316952690","WALGREENS #03754","3","09/27/2018"
"1316953979","WALGREENS #02612","3","04/24/2008"
"1316953979","WALGREENS #02612","3","09/24/2018"
"1336154665","WALGREENS #01054","3","04/24/2008"
"1336154665","WALGREENS #01054","3","09/19/2018"
"1336155910","WALGREENS #03330","3","04/23/2008"
"1336155910","WALGREENS #03330","3","09/27/2018"
"1346255353","WALGREENS #01081","3","04/22/2008"
"1346255353","WALGREENS #01081","3","09/19/2018"
"1386650950","WALGREENS #03671","3","04/23/2008"
"1386650950","WALGREENS #03671","3","09/27/2018"
"1386659654","WALGREENS #03294","3","04/21/2008"
"1386659654","WALGREENS #03294","3","09/27/2018"
"1386659670","WALGREENS #02810","3","04/22/2008"
"1386659670","WALGREENS #02810","3","09/26/2018"
"1396750683","WALGREENS #02867","3","04/25/2008"
"1396750683","WALGREENS #02867","3","09/27/2018"
"1417962424","WALGREENS #02162","3","04/25/2008"
"1417962424","WALGREENS #02162","3","09/20/2018"
"1417962788","WALGREENS #02152","3","04/24/2008"
"1417962788","WALGREENS #02152","3","09/20/2018"
"1427063759","WALGREENS #01537","3","04/23/2008"
"1427063759","WALGREENS #01537","3","09/20/2018"
"1427323385","Home Care Now","3","01/12/2017"
"1427323385","Home Care Now","3","03/23/2021"
"1437164704","WALGREENS #02560","3","04/22/2008"
"1437164704","WALGREENS #02560","3","09/24/2018"
"1437164779","WALGREENS #02611","3","03/02/2022"
"1437164779","WALGREENS #02611","3","04/18/2008"
"1477299527","VivaRx LTC","3","04/27/2022"
"1477500965","WALGREENS #01080","3","04/28/2008"
"1477500965","WALGREENS #01080","3","09/19/2018"
"1487668711","WALGREENS #01327","3","04/24/2008"
"1487668711","WALGREENS #01327","3","09/20/2018"
"1487669578","WALGREENS #01297","3","04/24/2008"
"1487669578","WALGREENS #01297","3","09/20/2018"
"1487669727","WALGREENS #02306","3","04/22/2008"
"1487669727","WALGREENS #02306","3","09/24/2018"
"1497760789","WALGREENS #01750","3","04/22/2008"
"1497760789","WALGREENS #01750","3","09/20/2018"
"1497827190","WALGREEN #01079","3","07/20/2011"
"1497827190","WALGREEN #01079","3","09/19/2018"
"1518974575","WALGREENS #02223","3","04/22/2008"
"1518974575","WALGREENS #02223","3","09/20/2018"
"1528300902","Sealy Mental Health Counseling","3","12/21/2024"
"1548276199","WALGREENS #00896","3","04/24/2008"
"1548276199","WALGREENS #00896","3","09/19/2018"
"1578578811","WALGREENS #02277","3","04/22/2008"
"1578578811","WALGREENS #02277","3","09/24/2018"
"1588679856","WALGREENS #03770","3","04/22/2008"
"1588679856","WALGREENS #03770","3","09/27/2018"
"1619800109","Peak Dental","3","06/04/2026"
"1649285917","WALGREENS #02521","3","03/01/2022"
"1649285917","WALGREENS #02521","3","04/24/2008"
"1659386928","WALGREENS #00993","3","04/25/2008"
"1659386928","WALGREENS #00993","3","09/19/2018"
"1669487930","WALGREENS #03272","3","04/21/2008"
"1669487930","WALGREENS #03272","3","09/27/2018"
"1689689952","WALGREENS #02112","3","04/22/2008"
"1689689952","WALGREENS #02112","3","09/20/2018"
"1699780924","WALGREENS #01626","3","04/24/2008"
"1699780924","WALGREENS #01626","3","09/20/2018"
"1699780973","WALGREENS #02939","3","04/24/2008"
"1699780973","WALGREENS #02939","3","09/27/2018"
"1700891074","WALGREENS #00900","3","04/24/2008"
"1700891074","WALGREENS #00900","3","09/19/2018"
"1710210737","Walgreens #01606","3","09/09/2009"
"1710210737","Walgreens #01606","3","09/20/2018"
"1760497887","WALGREENS #03680","3","03/10/2022"
"1760497887","WALGREENS #03680","3","04/29/2008"
"1760498166","WALGREENS #02219","3","02/28/2022"
"1760498166","WALGREENS #02219","3","04/18/2008"
"1770570780","Molokai Community Health Center","3","09/06/2012"
"1770570780","Molokai Community Health Center","3","11/02/2021"
"1770599334","WALGREENS #03380","3","04/25/2008"
"1770599334","WALGREENS #03380","3","09/27/2018"
"1780561746","GOLDEN HOME CARE","3","08/14/2025"
"1780690347","WALGREENS #03344","3","04/23/2008"
"1780690347","WALGREENS #03344","3","09/27/2018"
"1780699066","WALGREENS #02842","3","04/23/2008"
"1780699066","WALGREENS #02842","3","09/26/2018"
"1790990042","WALGREENS #01813","3","04/25/2008"
"1790990042","WALGREENS #01813","3","09/20/2018"
"1811903461","WALGREENS #00893","3","04/24/2008"
"1811903461","WALGREENS #00893","3","09/19/2018"
"1841205119","WALGREENS #02865","3","04/23/2008"
"1841205119","WALGREENS #02865","3","09/27/2018"
"1851306120","WALGREENS #02770","3","04/25/2008"
"1851306120","WALGREENS #02770","3","09/24/2018"
"1851307250","WALGREENS #03346","3","04/25/2008"
"1851307250","WALGREENS #03346","3","09/27/2018"
"1871508101","WALGREENS #01807","3","04/22/2008"
"1871508101","WALGREENS #01807","3","09/20/2018"
"1871540948","WALGREENS #01870","3","04/28/2008"
"1871540948","WALGREENS #01870","3","09/20/2018"
"1881600260","WALGREENS #02265","3","04/24/2008"
"1881600260","WALGREENS #02265","3","09/24/2018"
"1881609162","WALGREENS #02961","3","04/22/2008"
"1881609162","WALGREENS #02961","3","09/27/2018"
"1891700167","WALGREENS #03475","3","04/24/2008"
"1891700167","WALGREENS #03475","3","09/27/2018"
"1932114212","WALGREENS #03378","3","04/24/2008"
"1932114212","WALGREENS #03378","3","09/27/2018"
"1932115508","WALGREENS #02705","3","04/24/2008"
"1932115508","WALGREENS #02705","3","09/24/2018"
"1932348158","Walgreens #02170","3","02/11/2009"
"1932348158","Walgreens #02170","3","09/20/2018"
"1932885233","Take A Step","4","01/12/2024"
"1942216346","Walgreens #3707","3","10/22/2025"
"1952316234","WALGREENS #02680","3","04/25/2008"
"1952316234","WALGREENS #02680","3","09/24/2018"
"1952317513","WALGREENS #02902","3","04/23/2008"
"1952317513","WALGREENS #02902","3","09/27/2018"
"1972518256","WALGREENS #02426","3","04/24/2008"
"1972518256","WALGREENS #02426","3","09/24/2018"
"1982619250","WALGREENS #02314","3","04/22/2008"
"1982619250","WALGREENS #02314","3","09/24/2018"
"1992711543","WALGREENS #03476","3","04/25/2008"
"1992711543","WALGREENS #03476","3","09/27/2018"
"1134052541","Attunio Health","5","06/05/2026"
"1174544704","Orthopedic Services, Inc","4","02/28/2019"
"1184581209","Mind and Motion Counseling","3","01/11/2026"
"1235062654","OJITOS OPTOMETRY","3","06/05/2026"
"1285516690","Quality Mobile Labs Llc","3","07/24/2025"
"1417880832","Jenny's Caribbean Bistro","3","06/05/2026"
"1477364651","JHCP - 10751 Falls Rd Ste 304 - Provider Type: 27 - Mental Health","3","06/05/2026"
"1477364651","JHCP Social Worker- 10751 Falls Rd. Ste 304","3","04/09/2025"
"1497339634","Unlimited Behavioral Health Services Of Massachusetts","5","06/04/2026"
"1508799917","Crossroads Pharmacy Gibbs","5","06/05/2026"
"1528368990","DOLCRX","3","05/17/2019"
"1528991924","Olivarez Counseling Center","3","06/04/2026"
"1578452645","Sister Care Inc.","4","07/01/2025"
"1700719127","Dr. John Ingari","5","06/05/2026"
"1790189439","Unlimited Behavioral Health Services","3","03/15/2017"
"1790189439","Unlimited Behavioral Health Services","3","06/04/2026"
"1790189439","UBHS-Unlimited Behavioral Health Services","5","06/04/2026"
"1811835556","Inox Integrative Therapy and Counseling","3","03/23/2026"
"1912412172","The Child and Family Wellness Center","5","06/14/2022"
"1053001792","LPC-Centennial","5","06/01/2023"
"1053425124","Carlinville Area Hospital","3","01/30/2023"
"1053425124","Carlinville Area Hospital","3","08/18/2006"
"1124157334","Family & Children's Center","3","01/11/2012"
"1134595200","Palmetto TMS, LLC","4","02/17/2022"
"1134595200","Palmetto TMS, LLC","4","11/10/2016"
"1164198016","HopeHealth Pharmacy Pine Needles","3","06/05/2026"
"1164198016","HopeHealth Pine Needles","5","08/23/2021"
"1164283875","Twin Cities Orthopedics","3","01/17/2024"
"1275609109","Carlinville Area Hospital Association - Swing Bed","3","01/30/2023"
"1376234450","LifePaths-FlowerCt","5","06/01/2023"
"1447183876","Fairfield ECM","5","06/05/2026"
"1447691571","Virden Family Health Care","3","04/23/2025"
"1447691571","Virden Family Health Care","3","05/06/2025"
"1477418028","Centreville Urgent Care","3","12/17/2025"
"1568869188","Amdahl Hearing","3","11/25/2014"
"1639202005","Family & Children's Center","3","01/11/2012"
"1639826985","Twin Cities Orthopedics","3","01/05/2023"
"1639826985","Twin Cities Orthopedics","3","03/07/2022"
"1649671793","LifePaths Counseling","3","09/09/2014"
"1649671793","LifePaths Counseling","3","11/04/2019"
"1649671793","LifePaths Counseling Center","3","11/04/2019"
"1659215952","JHU - 10751 FALLS RD STE 304 - PROVIDER TYPE: 20 - PHYSICIAN","3","04/16/2026"
"1699273862","Ob Hospitalist Group","3","01/23/2018"
"1700685799","Girard Family Health Care","3","04/23/2025"
"1750457461","Carlinville Area Hospital","3","01/30/2023"
"1750457461","Carlinville Area Hospital","3","11/27/2006"
"1790505279","JHCP - 10751 Falls Rd","3","10/23/2024"
"1790505279","JHCP - 10751 Falls Rd Ste 304 - Provider Type: 20 - Physician","3","06/05/2026"
"1841366556","Carlinville Area Hospital","3","02/03/2023"
"1841366556","Carlinville Area Hospital","3","11/27/2006"
"1922931344","Leisure Village Primary Care (LVPC)","3","06/05/2026"
"1932275641","Carlinville Area Hospital","3","02/02/2023"
"1932275641","Carlinville Area Hospital","3","11/27/2006"
"1952567893","STAT Medical Supply","3","07/30/2008"
"1952567893","STAT Medical Supply","3","10/24/2022"
"1982580775","North Conway Fire Department","3","02/04/2026"
"1992020499","Carlinville Family Health Care","3","01/30/2023"
"1023149622","Family & Children's Center","3","01/11/2012"
"1154861961","Affinity Pediatric Home Healthcare","3","02/11/2019"
"1154861961","Affinity Pediatric Home Healthcare","3","02/27/2017"
"1164652962","Jackson Chiropractic","3","06/05/2026"
"1174971725","Bellin Health Crivitz","3","05/24/2016"
"1174971725","Emplify Health Crivitz Clinic","3","06/05/2026"
"1184505307","TC Counseling Services","3","10/22/2025"
"1215866124","PULSEPOINT CLINIC","3","06/05/2026"
"1225970429","Seniors Helping Seniors East Wilco Texas","3","03/31/2026"
"1235722489","Allergy Partners of Northern Colorado","3","02/18/2021"
"1235722489","Allergy Partners of Northern Colorado","3","04/11/2022"
"1235791856","A Better Way","3","07/03/2019"
"1235791856","A Better Way","3","10/01/2024"
"1306366034","TLC HOSPICE SERVICES","3","06/23/2017"
"1346601812","HopeHealth Pharmacy Orangeburg","3","06/05/2026"
"1346601812","HopeHealth Orangeburg","5","03/11/2016"
"1386215705","Maryland Behavioral Health Clinic","3","05/22/2026"
"1396775219","Southeast Family Healthcare Center","3","11/27/2023"
"1417199225","Riverview Behavioral Health","3","09/28/2018"
"1417199225","Riverview Behavioral Health","3","11/26/2013"
"1427029016","SHELDON MEDICAL SUPPLY","3","01/31/2006"
"1427029016","SHELDON MEDICAL SUPPLY","3","03/18/2021"
"1457532616","EMHS-Vernon County","5","01/11/2012"
"1528412673","Bellin Health Marinette","3","12/06/2019"
"1528412673","Emplify Health Marinette Clinic","3","06/05/2026"
"1578399671","Connect Counseling Center","3","09/13/2024"
"1619738424","DUNDALK HEALTH & WELLNESS","5","01/18/2024"
"1619800075","Yale New Haven Health Pharmacy Old Saybrook Medical Center","3","06/05/2026"
"1689519753","Newtomics Laboratory","3","06/05/2026"
"1760322556","RESTORATION POINTE COUNSELING CENTER LLC","5","06/05/2026"
"1841576154","Juneau County Respite","5","11/01/2011"
"1861325219","HopeHealth Pine Needles","3","06/05/2026"
"1972615391","Lake Zurich EyeCare","3","06/28/2017"
"1033042411","Publix Pharmacy #2131","3","06/05/2026"
"1073389805","NovaCell Pharma","3","06/05/2026"
"1104250265","Terrebonne Behavioral Health Center","3","05/29/2019"
"1104250265","Terrebonne Behavioral Health Center","3","08/26/2013"
"1104418037","Bellin Health Suring","3","02/10/2022"
"1104418037","Emplify Health Suring Clinic","3","06/05/2026"
"1114579836","Bellin Health","3","11/04/2019"
"1114579836","Emplify Health","3","06/05/2026"
"1124452289","St Mary Behavioral Health Center","3","05/29/2019"
"1124452289","St Mary Behavioral Health Center","3","08/26/2013"
"1144725409","Bellin Health Marinette","3","03/28/2018"
"1144725409","Emplify Health Marinette Clinic","3","06/05/2026"
"1225689052","BAKERSFIELD INSTITUTE OF ADVANCED UROLOGY","3","03/06/2026"
"1316651292","MoveraCare Mobility","3","06/05/2026"
"1366614935","Ozark Medical Clinic","3","08/28/2023"
"1366614935","Ozark Medical Clinic - Clinton","3","08/28/2023"
"1366614935","Ozark Medical and Pediatric Clinic","3","07/22/2014"
"1366614935","Ozark Medical and Pediatric Clinic","3","08/28/2023"
"1447251947","FYZICAL Therapy and Balance Centers","3","11/15/2021"
"1447275946","FYZICAL Spine, Orthopedic, Sports Therapy & Balance Center","3","01/24/2024"
"1477960581","Ozark Medical Clinic - Fairfield Bay","3","07/21/2014"
"1477960581","Ozark Medical Clinic - Fairfield Bay","3","09/13/2023"
"1518572072","F.I.T. 4 Tucson","3","09/11/2020"
"1518572072","Physical Therapy 2 Pilates (PT2P)","3","09/11/2020"
"1548292881","North Coast Urology","3","07/23/2025"
"1568395929","Prism Health North Texas","3","06/05/2026"
"1609018589","Emplify Health Oconto Clinic","3","06/05/2026"
"1609018589","OCONTO CLINIC","5","09/03/2015"
"1609703412","Stanley Psych Services PLLC","3","06/04/2026"
"1700735776","Orlando Health Behavioral Health Hospital","3","05/26/2026"
"1750715892","River Parishes Behavioral Health Center","3","05/29/2019"
"1750715892","River Parishes Behavioral Health Center","3","08/26/2013"
"1750916656","Continental LTC Pharmacy","5","03/11/2020"
"1790284438","Bellin Health Lakewood","3","02/08/2018"
"1790284438","Emplify Health Lakewood Clinic","3","06/05/2026"
"1841713260","Welcoming Arms Counseling","3","11/16/2023"
"1841713260","WelcomingArmsCounseling","3","11/16/2023"
"1881129351","Bellin Health Marinette Surgery Center","3","04/21/2017"
"1881129351","Emplify Health Marinette Surgery Center","3","06/05/2026"
"1962998229","Compassion Focus Counseling & Consulting, LLC","5","07/10/2018"
"1003383050","Alamo Supportive Care","3","04/16/2020"
"1003383050","Alamo Supportive Care","3","10/24/2018"
"1043668643","Bellin Health Daggett","3","05/25/2016"
"1043668643","Emplify Health Daggett Clinic","3","06/05/2026"
"1053466813","LensCrafters #01629","3","08/03/2009"
"1063038313","Bellin Health Oconto Falls","3","03/04/2021"
"1063038313","Emplify Health Oconto Falls","3","06/05/2026"
"1083777197","PEARLE VISION #C6494","3","08/03/2009"
"1083778534","Jason Remington, DO","3","12/20/2006"
"1093720377","WALGREENS #04198","3","04/25/2008"
"1093720377","WALGREENS #04198","3","09/28/2018"
"1104256338","River Parishes Assessment Center","3","11/26/2013"
"1104831494","WALGREENS #04136","3","04/24/2008"
"1104831494","WALGREENS #04136","3","09/28/2018"
"1114076205","SEARS OPTICAL #1068","3","04/15/2013"
"1124886072","ASSOCIATED UROLOGICAL SPECIALISTS","3","04/23/2026"
"1154337525","WALGREENS #04231","3","04/24/2008"
"1154337525","WALGREENS #04231","3","09/28/2018"
"1164586038","Geeta Silas, MD","3","12/21/2006"
"1194658476","Publix Pharmacy #2132","3","06/05/2026"
"1194730424","WALGREENS #04474","3","04/22/2008"
"1194730424","WALGREENS #04474","3","09/28/2018"
"1194731760","Walgreens Specialty Pharmacy #4318","3","11/06/2024"
"1194880427","Danny Thomason, DO","3","12/27/2006"
"1205841590","WALGREENS #03936","3","04/22/2008"
"1205841590","WALGREENS #03936","3","09/27/2018"
"1205990488","Laurie Mickle, MD","3","12/21/2006"
"1225191216","PEARLE VISION #C6525","3","08/03/2009"
"1235293846","W. Edward Clymer, DO Pawnee","3","12/20/2006"
"1245394410","Kimberly Slusser, MD","3","12/21/2006"
"1245394865","John Fell, DO","3","12/20/2006"
"1285580258","Family Medical Center of Danbury","3","03/10/2026"
"1295895142","LensCrafters #723","3","11/16/2017"
"1316001332","Janhavi Rao, MD","3","12/21/2006"
"1316001464","PEARLE VISION #C6498","3","08/03/2009"
"1326102583","PEARLE VISION #C6454","3","08/03/2009"
"1326103664","James Riemer, DO Pawnee","3","12/27/2006"
"1356373302","Emplify Health Oconto Hospital","3","06/01/2026"
"1356373302","BOND HEALTH CENTER","4","01/28/2011"
"1356373302","BOND HEALTH CENTER","4","06/01/2026"
"1356402663","LensCrafters #776","3","11/16/2017"
"1356799969","Bellin Health Menominee","3","05/25/2016"
"1356799969","Emplify Health Menominee Clinic","3","06/05/2026"
"1386659662","WALGREENS #04026","3","04/25/2008"
"1386659662","WALGREENS #04026","3","09/27/2018"
"1417802521","Family Medical & Urgent Care of Pine Hall","3","03/03/2026"
"1417962796","WALGREENS #04372","3","04/24/2008"
"1417962796","WALGREENS #04372","3","09/28/2018"
"1427112424","Charity Pollak, MD Owasso","3","12/21/2006"
"1437381639","Primary Care Associates","3","08/20/2009"
"1538223987","Yvan Thomas, DO","3","12/20/2006"
"1538366083","Sreelatha Krishna, MD","3","06/28/2007"
"1548324890","Lauri Blesch,MD","3","12/21/2006"
"1548325889","Connie Proskovec, DO","3","12/27/2006"
"1558427716","SEARS OPTICAL #1253","3","07/03/2012"
"1558584615","Sarah Pinson, PA","3","04/10/2007"
"1558756742","South Central LA Human Services Authority Pharmacy","3","04/03/2015"
"1578577805","WALGREENS #04415","3","04/04/2022"
"1578577805","WALGREENS #04415","3","04/23/2008"
"1578578845","WALGREENS #04275","3","04/24/2008"
"1578578845","WALGREENS #04275","3","09/28/2018"
"1578760021","Theresa L. Horton, MD","3","06/28/2007"
"1588601587","Grisell Memorial Hospital Clinic","3","02/09/2007"
"1588601587","Grisell Memorial Hospital Clinic","3","10/14/2023"
"1588728836","Christopher Chow, MD","3","12/21/2006"
"1588729198","PEARLE VISION #C6390","3","08/01/2009"
"1609814532","Alamo Hospice","3","06/03/2006"
"1609814532","Alamo Hospice","3","09/10/2019"
"1609987387","Georgia Hospice Care","3","07/13/2023"
"1629283114","Andrea Stafford, MD","3","05/10/2007"
"1639024730","Pediatric Clinic of Danbury","3","03/03/2026"
"1649348863","Robert Boyles, DO","3","12/04/2006"
"1649628249","Bellin Health Peshtigo","3","05/25/2016"
"1649628249","Emplify Health Peshtigo Clinic","3","06/05/2026"
"1659435949","Sharon Richards, ARNP","3","12/20/2006"
"1669486999","WALGREENS #04382","3","04/23/2008"
"1669486999","WALGREENS #04382","3","09/28/2018"
"1689151599","Emplify Health Oconto Hospital","3","06/05/2026"
"1689151599","Swing Bed Unit","5","06/05/2026"
"1689151599","Swing Bed Unit","5","07/24/2018"
"1689689960","WALGREENS #03877","3","04/23/2008"
"1689689960","WALGREENS #03877","3","09/27/2018"
"1689738395","Kristin Sells, PA","3","12/20/2006"
"1689837528","Hillcrest Medical Center","3","07/09/2008"
"1700715604","Glorious Compassion Homes LLC","3","05/16/2026"
"1700939469","Lenscrafters #0579","3","04/08/2013"
"1710041009","Tracy Langley, ARNP","3","12/20/2006"
"1740295039","WALGREENS #04207","3","04/22/2008"
"1740295039","WALGREENS #04207","3","09/28/2018"
"1740610971","Terrebonne Assessment Center","3","11/26/2013"
"1750395083","WALGREENS #04331","3","04/23/2008"
"1750395083","WALGREENS #04331","3","09/28/2018"
"1750396081","WALGREENS #04243","3","04/23/2008"
"1750396081","WALGREENS #04243","3","09/28/2018"
"1760497044","Walgreens Specialty Pharmacy #3815","3","11/21/2024"
"1760546832","PEARLE VISION #C6461","3","08/03/2009"
"1770018988","Publix Pharmacy #3221","5","04/19/2018"
"1770018988","Publix Pharmacy #3221","5","11/26/2019"
"1821003153","WALGREENS #04354","3","04/22/2008"
"1821003153","WALGREENS #04354","3","09/28/2018"
"1821110107","Lenscrafters Optique #5221","3","04/08/2013"
"1821308248","Utica Park Clinic Catoosa","3","10/25/2010"
"1841205176","WALGREENS #04416","3","04/25/2008"
"1841205176","WALGREENS #04416","3","09/28/2018"
"1841354339","Stephen Adelson, MD","3","12/20/2006"
"1841354461","W. Edward Clymer, DO Yale","3","12/20/2006"
"1841356011","SEARS OPTICAL #C0181","3","08/04/2009"
"1851307508","WALGREENS #04050","3","04/18/2008"
"1851307508","WALGREENS #04050","3","09/27/2018"
"1881747079","Lenscrafters Optique #2755","3","04/08/2013"
"1891648747","Cape Fear Valley Dermatology","3","02/19/2026"
"1902467624","Live Oak Minds","3","06/05/2026"
"1902467624","UBU Strategy, LLC","4","06/05/2026"
"1902960297","James Riemer, DO Yale","3","12/20/2006"
"1912061201","Nishigandha Rane, MD","3","12/20/2006"
"1922013218","WALGREENS #04107","3","04/25/2008"
"1922013218","WALGREENS #04107","3","09/28/2018"
"1932399920","LensCrafters Optique #05230","3","08/03/2009"
"1942215215","WALGREENS #04491","3","04/24/2008"
"1942215215","WALGREENS #04491","3","09/28/2018"
"1942215231","WALGREENS #04170","3","04/24/2008"
"1942215231","WALGREENS #04170","3","09/28/2018"
"1952316242","WALGREENS #04049","3","04/22/2008"
"1952316242","WALGREENS #04049","3","09/27/2018"
"1972668218","Carl Smith, DO","3","12/27/2006"
"1982729620","Mark A. Medlin, MD","3","03/20/2007"
"1992861355","SEARS OPTICAL #1218","3","05/30/2012"
"1013510353","PRO PHARMACY","3","06/05/2026"
"1013510353","PRO PHARMACY","3","12/20/2022"
"1013510353","PRO PHARMACY OF HICKSVILLE, LLC","5","06/05/2026"
"1134957103","Villa Pain Institute","3","06/05/2026"
"1154254449","CFS Transportation","3","06/05/2026"
"1174266779","All Life Transitions Mental Health","3","06/05/2026"
"1205019601","Ceniza Hills Rural Health Clinic","3","02/09/2011"
"1215820360","A Calm Place Kathleen Kassinger, Member","3","05/29/2025"
"1356198774","Uloma Immigrants' House","3","06/05/2026"
"1356198774","Uloma Immigration House","4","06/05/2026"
"1356198774","Uloma House","5","06/05/2026"
"1366899171","Odyssey Autism ABA Therapy","3","06/05/2026"
"1376541409","OrthoSouth","3","03/12/2019"
"1376541409","OrthoSouth","3","03/18/2019"
"1477246312","St. Louis Limb Preservation Center","3","05/26/2023"
"1477246312","St. Louis Limb Preservation Center","3","05/31/2023"
"1477246312","St. Louis Vascular Surgery Specialists","3","05/26/2023"
"1477443802","Centerpoint","3","01/12/2026"
"1477443802","Centerpoint Healing","3","01/12/2026"
"1497599526","Totisha L Phelps Coaching & Consultancy Firm","3","06/24/2024"
"1538224878","Charity Pollak MD UPC","3","12/27/2006"
"1598719361","Crossroad Health Center","3","05/19/2006"
"1639322134","Odyssey Autism ABA Therapy","3","06/05/2026"
"1639893001","OrthoSouth","3","09/28/2022"
"1639893001","OrthoSouth","3","10/05/2022"
